"X","Y","C1hA","0kxZ","tvMX","OlYb","7rk5","F39L","VNSF","tkxI"
"38.0","12.0","-100","-95","-97","-95","-86","-78","-81","-81"
"38.0","12.0","-100","-95","-94","-102","-86","-77","-81","-81"
"38.0","12.0","-100","-95","-94","-102","-85","-77","-81","-81"
"38.0","12.0","-100","-99","-94","-102","-85","-77","-81","-81"
"38.0","12.0","-100","-99","-94","-102","-85","-77","-81","-81"
"38.0","12.0","-98","-99","-94","-102","-82","-77","-81","-81"
"38.0","12.0","-98","-97","-94","-102","-87","-79","-81","-82"
"38.0","12.0","-98","-97","-94","-102","-87","-79","-81","-78"
"38.0","12.0","-99","-96","-94","-102","-86","-79","-81","-78"
"38.0","12.0","-99","-96","-96","-102","-86","-79","-81","-80"
"38.0","12.0","-99","-96","-96","-102","-86","-79","-81","-80"
"38.0","12.0","-99","-96","-96","-102","-87","-78","-81","-80"
"38.0","12.0","-99","-96","-96","-102","-86","-78","-81","-81"
"38.0","12.0","-99","-96","-96","-102","-86","-78","-81","-81"
"38.0","12.0","-99","-96","-96","-102","-87","-80","-81","-82"
"38.0","12.0","-99","-96","-96","-102","-86","-80","-75","-81"
"38.0","12.0","-99","-96","-96","-102","-86","-80","-85","-81"
"38.0","12.0","-99","-97","-96","-102","-86","-80","-85","-81"
"38.0","12.0","-99","-97","-96","-102","-86","-79","-85","-81"
"38.0","12.0","-99","-97","-98","-102","-86","-79","-83","-83"
"38.0","12.0","-99","-97","-98","-102","-87","-79","-83","-83"
"38.0","12.0","-99","-97","-98","-102","-84","-79","-83","-83"
"38.0","12.0","-99","-97","-93","-102","-84","-79","-82","-83"
"38.0","12.0","-99","-97","-93","-102","-88","-79","-82","-83"
"38.0","12.0","-99","-98","-93","-98","-88","-79","-82","-83"
"38.0","12.0","-99","-98","-94","-98","-88","-79","-86","-83"
"38.0","12.0","-99","-98","-94","-98","-88","-79","-86","-84"
"38.0","12.0","-99","-98","-94","-98","-88","-80","-85","-84"
"38.0","12.0","-99","-98","-94","-97","-88","-78","-74","-84"
"38.0","12.0","-99","-98","-93","-97","-88","-78","-74","-84"
"38.0","12.0","-99","-98","-93","-97","-87","-78","-81","-84"
"38.0","12.0","-99","-97","-94","-97","-87","-78","-81","-84"
"38.0","12.0","-99","-97","-94","-97","-87","-78","-81","-84"
"38.0","12.0","-99","-97","-94","-97","-88","-81","-81","-81"
"38.0","12.0","-99","-98","-94","-97","-83","-78","-81","-78"
"38.0","12.0","-99","-98","-93","-97","-88","-78","-81","-84"
"38.0","12.0","-99","-98","-94","-97","-88","-78","-81","-84"
"38.0","12.0","-99","-98","-93","-97","-88","-81","-81","-78"
"38.0","12.0","-99","-98","-93","-97","-88","-81","-74","-84"
"38.0","12.0","-99","-96","-93","-97","-88","-81","-74","-84"
"38.0","12.0","-98","-96","-93","-97","-87","-80","-80","-84"
"38.0","12.0","-98","-97","-95","-97","-87","-81","-80","-84"
"38.0","12.0","-98","-97","-95","-97","-87","-81","-80","-81"
"38.0","12.0","-98","-97","-95","-97","-88","-81","-81","-81"
"38.0","12.0","-98","-97","-95","-99","-88","-78","-81","-81"
"38.0","12.0","-98","-97","-93","-99","-88","-78","-75","-84"
"38.0","12.0","-98","-97","-100","-99","-88","-78","-81","-81"
"38.0","12.0","-98","-97","-100","-99","-84","-78","-81","-81"
"38.0","12.0","-98","-97","-94","-99","-84","-78","-75","-83"
"38.0","12.0","-98","-95","-94","-99","-84","-78","-81","-83"
"38.0","12.0","-98","-95","-99","-99","-84","-78","-81","-83"
"38.0","12.0","-98","-95","-99","-99","-84","-78","-81","-82"
"38.0","12.0","-98","-95","-99","-99","-83","-78","-81","-82"
"38.0","12.0","-100","-95","-96","-99","-83","-81","-81","-82"
"38.0","12.0","-100","-95","-96","-99","-88","-81","-75","-82"
"38.0","12.0","-100","-95","-96","-99","-84","-81","-75","-82"
"38.0","12.0","-100","-95","-96","-99","-84","-81","-81","-82"
"38.0","12.0","-100","-95","-96","-99","-84","-81","-81","-84"
"38.0","12.0","-100","-98","-96","-99","-84","-81","-81","-84"
"38.0","12.0","-100","-98","-96","-99","-84","-81","-86","-84"
"38.0","12.0","-100","-98","-96","-99","-84","-81","-80","-84"
"38.0","12.0","-100","-98","-96","-99","-83","-81","-80","-84"
"38.0","12.0","-100","-98","-96","-99","-85","-75","-80","-84"
"38.0","12.0","-101","-98","-94","-99","-85","-77","-74","-78"
"38.0","12.0","-101","-98","-94","-99","-85","-77","-80","-80"
"38.0","12.0","-101","-98","-95","-99","-85","-75","-85","-78"
"38.0","12.0","-101","-97","-95","-99","-85","-80","-74","-78"
"38.0","12.0","-101","-97","-96","-99","-85","-80","-74","-78"
"38.0","12.0","-101","-97","-96","-99","-84","-77","-80","-78"
"38.0","12.0","-101","-97","-96","-96","-84","-77","-84","-78"
"38.0","12.0","-101","-97","-96","-96","-85","-77","-84","-84"
"38.0","12.0","-101","-97","-100","-96","-85","-77","-84","-84"
"38.0","12.0","-101","-97","-100","-96","-83","-77","-84","-80"
"38.0","12.0","-101","-97","-93","-98","-83","-77","-84","-80"
"38.0","12.0","-97","-97","-93","-98","-83","-77","-75","-80"
"38.0","12.0","-99","-97","-93","-100","-83","-77","-75","-80"
"38.0","12.0","-99","-97","-93","-100","-83","-80","-74","-77"
"38.0","12.0","-99","-97","-93","-100","-86","-78","-74","-77"
"38.0","12.0","-99","-97","-93","-100","-83","-78","-74","-80"
"38.0","12.0","-99","-97","-93","-100","-83","-80","-74","-77"
"38.0","12.0","-99","-97","-92","-100","-83","-80","-73","-77"
"38.0","12.0","-99","-97","-92","-100","-83","-78","-81","-80"
"38.0","12.0","-97","-97","-92","-100","-83","-79","-84","-80"
"38.0","12.0","-97","-97","-92","-100","-87","-79","-84","-80"
"38.0","12.0","-97","-97","-92","-100","-87","-79","-84","-80"
"38.0","12.0","-97","-97","-92","-100","-87","-79","-84","-80"
"38.0","12.0","-97","-99","-91","-102","-86","-79","-84","-80"
"38.0","12.0","-97","-99","-92","-102","-86","-79","-84","-80"
"38.0","12.0","-100","-99","-92","-102","-86","-79","-84","-80"
"38.0","12.0","-100","-99","-94","-102","-86","-79","-84","-80"
"38.0","12.0","-100","-99","-94","-100","-86","-79","-84","-80"
"38.0","12.0","-100","-99","-94","-100","-86","-79","-82","-78"
"38.0","12.0","-100","-99","-94","-100","-86","-78","-82","-78"
"38.0","12.0","-100","-99","-94","-100","-90","-78","-82","-78"
"38.0","12.0","-100","-99","-94","-95","-86","-78","-74","-78"
"38.0","12.0","-100","-99","-93","-95","-86","-78","-82","-80"
"38.0","12.0","-100","-96","-93","-95","-89","-78","-74","-80"
"38.0","12.0","-100","-96","-93","-95","-87","-78","-74","-80"
"38.0","12.0","-100","-96","-93","-95","-87","-79","-74","-80"
"38.0","12.0","-98","-96","-94","-101","-89","-79","-82","-80"
"34.0","12.0","-98","100","-93","-96","-77","-82","-78","-93"
"34.0","12.0","-98","100","-93","-96","-77","-82","-75","-90"
"34.0","12.0","-98","100","-95","-96","-85","-82","-75","-90"
"34.0","12.0","-98","100","-95","-96","-85","-82","-81","-90"
"34.0","12.0","-98","100","-95","-96","-83","-82","-81","-90"
"34.0","12.0","-98","100","-95","-96","-83","-93","-81","-90"
"34.0","12.0","-95","100","-95","-96","-83","-93","-81","-90"
"34.0","12.0","-95","100","-95","-96","-83","-81","-81","-90"
"34.0","12.0","-95","100","-95","-96","-79","-81","-77","-83"
"34.0","12.0","-95","100","-95","-96","-79","-83","-75","-83"
"34.0","12.0","-95","100","-95","-96","-79","-90","-75","-85"
"34.0","12.0","-95","-98","-95","-96","-80","-90","-82","-82"
"34.0","12.0","-95","-98","-95","-96","-79","-83","-82","-82"
"34.0","12.0","-95","-98","-95","-99","-79","-87","-82","-82"
"34.0","12.0","-95","-97","-95","-99","-79","-87","-77","-82"
"34.0","12.0","-95","-97","-95","-96","-79","-87","-77","-82"
"34.0","12.0","-96","-97","-100","-96","-79","-87","-76","-82"
"34.0","12.0","-96","-99","-100","-96","-79","-82","-76","-82"
"34.0","12.0","-96","-99","-99","-96","-79","-80","-76","-82"
"34.0","12.0","-96","-99","-99","-96","-79","-80","-84","-90"
"34.0","12.0","-96","-99","-99","-96","-79","-83","-76","-90"
"34.0","12.0","-96","-99","-99","-96","-84","-83","-76","-90"
"34.0","12.0","-96","-99","-99","-96","-84","-85","-76","-90"
"34.0","12.0","-96","-99","-99","-96","-82","-80","-76","-90"
"34.0","12.0","-96","-99","-99","-96","-79","-80","-76","-81"
"34.0","12.0","-96","-99","-98","-98","-79","-80","-76","-91"
"34.0","12.0","-96","-99","-98","-97","-81","-80","-76","-91"
"34.0","12.0","-96","-99","-98","-97","-81","-79","-76","-84"
"34.0","12.0","-93","-99","-98","-97","-81","-79","-76","-84"
"34.0","12.0","-93","-99","-98","-93","-81","-79","-76","-84"
"34.0","12.0","-93","-99","-100","-93","-78","-79","-76","-84"
"34.0","12.0","-93","-99","-100","-93","-78","-79","-76","-84"
"34.0","12.0","-93","-99","-100","-93","-78","-79","-76","-84"
"34.0","12.0","-93","-99","-100","-93","-78","-80","-76","-84"
"34.0","12.0","-93","-99","-100","-93","-78","-83","-76","-84"
"34.0","12.0","-93","-99","-100","-93","-78","-86","-76","-84"
"34.0","12.0","-93","-99","-98","-93","-78","-84","-76","-85"
"34.0","12.0","-93","-99","-98","-99","-78","-84","-83","-85"
"34.0","12.0","-93","-99","-98","-99","-80","-80","-83","-82"
"34.0","12.0","-93","-99","-98","-99","-81","-80","-76","-82"
"34.0","12.0","-93","-99","-98","-93","-81","-80","-76","-84"
"34.0","12.0","-93","-99","-98","-93","-81","-80","-76","-91"
"34.0","12.0","-93","-99","-98","-93","-81","-80","-76","-82"
"34.0","12.0","-93","-99","-101","-93","-79","-80","-76","-82"
"34.0","12.0","-93","-99","-98","-93","-79","-80","-76","-81"
"34.0","12.0","-93","-100","-98","-93","-79","-80","-75","-81"
"34.0","12.0","-93","-100","-98","-98","-79","-80","-84","-82"
"34.0","12.0","-93","-100","-98","-92","-79","-81","-84","-82"
"34.0","12.0","-93","-100","-100","-92","-78","-81","-84","-82"
"34.0","12.0","-93","-100","-100","-98","-78","-84","-84","-90"
"34.0","12.0","-93","-100","-101","-98","-78","-84","-75","-90"
"34.0","12.0","-93","-100","-98","-98","-83","-81","-75","-84"
"34.0","12.0","-93","-100","-98","-98","-83","-84","-75","-84"
"34.0","12.0","-93","-100","-98","-93","-83","-84","-75","-84"
"34.0","12.0","-93","-100","-101","-93","-82","-84","-75","-84"
"34.0","12.0","-93","-100","-101","-99","-82","-84","-75","-84"
"34.0","12.0","-93","-100","-101","-93","-82","-84","-75","-81"
"34.0","12.0","-93","-100","-101","-99","-82","-80","-75","-81"
"34.0","12.0","-93","-100","-101","-99","-82","-80","-75","-92"
"34.0","12.0","-93","-100","-101","-99","-82","-80","-77","-92"
"34.0","12.0","-93","-100","-101","-99","-82","-80","-77","-92"
"34.0","12.0","-93","-100","-101","-93","-82","-80","-77","-92"
"34.0","12.0","-93","-100","-101","-93","-82","-80","-77","-92"
"34.0","12.0","-93","-100","-101","-93","-82","-80","-77","-85"
"34.0","12.0","-93","-100","-101","-93","-84","-80","-77","-85"
"34.0","12.0","-93","-100","-101","-93","-84","-83","-76","-85"
"34.0","12.0","-93","-100","-101","-93","-84","-83","-75","-85"
"34.0","12.0","-93","-100","-101","-93","-83","-83","-75","-85"
"34.0","12.0","-93","-100","-101","-93","-83","-80","-76","-85"
"34.0","12.0","-93","-100","-101","-93","-79","-80","-76","-82"
"34.0","12.0","-93","-100","-98","-93","-79","-82","-76","-84"
"34.0","12.0","-93","-100","-98","-93","-79","-79","-85","-84"
"34.0","12.0","-95","-100","-98","-93","-83","-79","-85","-84"
"34.0","12.0","-95","-100","-98","-93","-79","-79","-85","-92"
"34.0","12.0","-95","-100","-98","-93","-79","-83","-85","-92"
"34.0","12.0","-95","-100","-98","-99","-79","-83","-84","-81"
"34.0","12.0","-95","-100","-99","-99","-78","-83","-84","-81"
"34.0","12.0","-94","-100","-99","-99","-78","-82","-84","-81"
"34.0","12.0","-94","-100","-99","-101","-78","-82","-84","-81"
"34.0","12.0","-94","-100","-99","-101","-78","-82","-84","-92"
"34.0","12.0","-94","-100","-99","-99","-78","-82","-84","-84"
"34.0","12.0","-94","-100","-99","-103","-84","-79","-84","-84"
"34.0","12.0","-93","-100","-98","-101","-84","-79","-84","-81"
"34.0","12.0","-93","-100","-98","-101","-84","-79","-76","-81"
"34.0","12.0","-93","-100","-98","-99","-78","-79","-76","-81"
"34.0","12.0","-93","-100","-98","-99","-78","-79","-76","-81"
"34.0","12.0","-93","-100","-98","-99","-81","-81","-84","-81"
"34.0","12.0","-93","-100","-98","-99","-82","-81","-84","-81"
"34.0","12.0","-93","-100","-98","-97","-82","-81","-84","-81"
"34.0","12.0","-93","-100","-98","-97","-83","-81","-84","-81"
"34.0","12.0","-95","-100","-98","-97","-83","-81","-84","-81"
"34.0","12.0","-95","-100","-98","-97","-83","-81","-84","-82"
"34.0","12.0","-95","-100","-98","-97","-83","-81","-84","-82"
"34.0","12.0","-95","-100","-100","-97","-83","-81","-84","-86"
"34.0","12.0","-95","-100","-100","-97","-79","-91","-84","-86"
"34.0","12.0","-95","-100","-100","-97","-79","-87","-83","-86"
"34.0","12.0","-95","-100","-98","-97","-79","-83","-83","-94"
"34.0","12.0","-95","-100","-98","-97","-81","-93","-83","-94"
"34.0","12.0","-95","-100","-99","-97","-81","-93","-75","-94"
"34.0","12.0","-95","-100","-99","-97","-81","-93","-82","-86"
"34.0","12.0","-95","-100","-98","-97","-83","-86","-82","-95"
"34.0","12.0","-95","-100","-98","-97","-83","-86","-76","-95"
"34.0","12.0","-95","-100","-98","-97","-78","-90","-76","-95"
"34.0","12.0","-97","-100","-98","-97","-78","-86","-76","-95"
"34.0","12.0","-97","-100","-98","-97","-78","-86","-76","-95"
"34.0","12.0","-94","-100","-98","-99","-78","-86","-76","-95"
"34.0","12.0","-94","-100","-97","-99","-82","-86","-76","-95"
"34.0","12.0","-94","-100","-100","-98","-80","-87","-82","-94"
"34.0","12.0","-94","-100","-99","-98","-80","-86","-75","-94"
"34.0","12.0","-94","-100","-99","-98","-82","-86","-75","-93"
"34.0","12.0","-94","-100","-99","-98","-80","-82","-75","-81"
"34.0","12.0","-95","-100","-99","-101","-80","-82","-76","-81"
"34.0","12.0","-95","100","-99","-101","-80","-84","-76","-83"
"34.0","12.0","-95","100","-99","-101","-80","-84","-76","-92"
"34.0","12.0","-95","100","-99","-101","-80","-84","-76","-92"
"34.0","12.0","-96","100","-99","-101","-80","-84","-77","-92"
"34.0","12.0","-98","100","-99","-101","-80","-84","-77","-92"
"34.0","12.0","-98","100","-99","-101","-80","-84","-77","-92"
"34.0","12.0","-98","100","-99","-101","-84","-88","-85","-86"
"34.0","12.0","-98","100","-99","-101","-84","-88","-85","-91"
"34.0","12.0","-98","-101","-99","-101","-84","-88","-76","-91"
"34.0","12.0","-98","-101","-99","-101","-80","-81","-85","-91"
"34.0","12.0","-98","-101","-99","-101","-83","-88","-85","-91"
"34.0","12.0","-98","-99","-99","-101","-80","-88","-85","-91"
"34.0","12.0","-98","-99","-99","-101","-80","-88","-77","-91"
"34.0","12.0","-98","-99","-99","-101","-80","-88","-75","-91"
"34.0","12.0","-98","-99","-99","-101","-82","-88","-84","-91"
"34.0","12.0","-98","-99","-99","-101","-82","-88","-77","-87"
"34.0","12.0","-98","-99","-99","-101","-82","-80","-77","-83"
"34.0","12.0","-98","-99","-99","-101","-82","-82","-77","-83"
"34.0","12.0","-98","-99","-99","-101","-78","-82","-77","-83"
"34.0","12.0","-98","-99","-97","-101","-82","-82","-75","-83"
"34.0","12.0","-98","-99","-97","-101","-82","-82","-77","-83"
"34.0","12.0","-95","-99","-97","-101","-82","-82","-77","-83"
"34.0","12.0","-95","-99","-97","-101","-84","-82","-77","-83"
"34.0","12.0","-95","-99","-97","-101","-84","-82","-77","-83"
"34.0","12.0","-95","-99","-96","-101","-84","-82","-77","-88"
"34.0","12.0","-95","-99","-97","-101","-79","-80","-77","-88"
"34.0","12.0","-95","-99","-97","-101","-79","-87","-77","-88"
"34.0","12.0","-95","-99","-96","-101","-79","-87","-77","-84"
"34.0","12.0","-95","-99","-96","-101","-79","-87","-77","-84"
"34.0","12.0","-95","-99","-96","-101","-79","-87","-75","-84"
"34.0","12.0","-95","-99","-96","-101","-83","-87","-75","-84"
"34.0","12.0","-95","-99","-96","-101","-83","-87","-77","-84"
"34.0","12.0","-95","-99","-96","-101","-83","-87","-77","-92"
"34.0","12.0","-95","-99","-96","-101","-83","-88","-77","-92"
"34.0","12.0","-95","-99","-96","-101","-84","-88","-76","-92"
"34.0","12.0","-95","-99","-96","-101","-84","-88","-76","-92"
"34.0","12.0","-95","-99","-96","-101","-84","-81","-77","-92"
"34.0","12.0","-95","-99","-96","-101","-84","-81","-85","-92"
"30.0","12.0","-99","-93","-90","-102","-88","-74","-83","-88"
"30.0","12.0","-99","-93","-90","-102","-88","-76","-83","-88"
"30.0","12.0","-99","-93","-91","-102","-88","-76","-83","-88"
"30.0","12.0","-99","-100","-91","-102","-85","-76","-83","-86"
"30.0","12.0","-99","-100","-90","-102","-85","-76","-88","-86"
"30.0","12.0","-98","-100","-90","-102","-85","-77","-88","-86"
"30.0","12.0","-98","-103","-93","-102","-85","-77","-88","-86"
"30.0","12.0","-98","-103","-93","-102","-84","-77","-83","-86"
"30.0","12.0","-98","-103","-93","-102","-84","-77","-83","-92"
"30.0","12.0","-98","-103","-92","-102","-87","-72","-83","-92"
"30.0","12.0","-100","-103","-92","-95","-87","-72","-86","-92"
"30.0","12.0","-100","-97","-92","-95","-87","-72","-84","-97"
"30.0","12.0","-100","-97","-92","-95","-87","-72","-84","-93"
"30.0","12.0","-100","-97","-92","-95","-88","-75","-84","-93"
"30.0","12.0","-98","-97","-92","-95","-88","-75","-84","-93"
"30.0","12.0","-98","-97","-97","-95","-88","-76","-84","-93"
"30.0","12.0","-98","-97","-97","-95","-88","-76","-84","-96"
"30.0","12.0","-98","-94","-97","-95","-88","-76","-84","-96"
"30.0","12.0","-98","-94","-93","-95","-88","-76","-84","-93"
"30.0","12.0","-98","-100","-93","-95","-88","-76","-84","-93"
"30.0","12.0","-98","-100","-93","-95","-88","-76","-84","-93"
"30.0","12.0","-98","-100","-93","-98","-88","-76","-83","-93"
"30.0","12.0","-98","-96","-93","-98","-88","-76","-83","-93"
"30.0","12.0","-94","-95","-93","-98","-88","-76","-83","-91"
"30.0","12.0","-94","-95","-93","-91","-82","-76","-86","-92"
"30.0","12.0","-94","-95","-98","-91","-82","-76","-86","-92"
"30.0","12.0","-94","-95","-98","-91","-82","-76","-86","-92"
"30.0","12.0","-94","-95","-98","-91","-82","-76","-87","-89"
"30.0","12.0","-94","-100","-98","-91","-82","-76","-87","-89"
"30.0","12.0","-94","-100","-98","-91","-86","-76","-87","-89"
"30.0","12.0","-94","-100","-98","-91","-86","-76","-89","-89"
"30.0","12.0","-94","-99","-98","-91","-86","-76","-89","-89"
"30.0","12.0","-94","-99","-98","-91","-86","-80","-89","-89"
"30.0","12.0","-94","-99","-98","-91","-86","-80","-89","-88"
"30.0","12.0","-94","-99","-93","-91","-86","-80","-92","-88"
"30.0","12.0","-94","-99","-95","-91","-86","-80","-92","-88"
"30.0","12.0","-98","-99","-95","-91","-86","-80","-86","-94"
"30.0","12.0","-98","-99","-95","-91","-86","-78","-86","-94"
"30.0","12.0","-96","-99","-95","-91","-86","-78","-86","-94"
"30.0","12.0","-96","-99","-95","-91","-86","-78","-88","-94"
"30.0","12.0","-96","-99","-93","-91","-86","-78","-88","-94"
